komentar,kantor,letak,rating,sentimen,komentar_clean
"bank terburuk, pelayanan lambat, terus barusan istri saya baru buka rekening bilang selesai, tidak lama di telpon belum ada tanda tangan csnya. goblok goblok.padahal banknya sepi nasabah cuman istri saya doang, bikin buka rekening aja hampir jam.apalagi kalau nasabahnya banyak kaya bri.itu customer service makin goblok aja kerjanya",Maybank KCP Rancaekek,Kabupaten Bandung,1,negatif,"bank terburuk, pelayanan lambat, barusan istri buka rekening bilang selesai, telpon tanda tangan csnya. goblok goblok.padahal banknya sepi nasabah cuman istri doang, bikin buka rekening aja jam.apalagi nasabahnya kaya bri.itu customer service goblok aja kerjanya"
"bank terburuk, pelayanan lambat, terus barusan saya baru buka rekening bilang selesai, tidak lama di telpon belum ada tanda tangan csnya. goblok goblok.padahal banknya sepi nasabah cuman istri saya doang, bikin buka rekening aja hampir jam.apalagi kalau nasabahnya banyak kaya bri.itu customer service makin goblok aja kerjanya",Maybank KCP Rancaekek,Kabupaten Bandung,1,negatif,"bank terburuk, pelayanan lambat, barusan buka rekening bilang selesai, telpon tanda tangan csnya. goblok goblok.padahal banknya sepi nasabah cuman istri doang, bikin buka rekening aja jam.apalagi nasabahnya kaya bri.itu customer service goblok aja kerjanya"
pelayanan ya kurang bagus,Maybank KCP Rancaekek,Kabupaten Bandung,1,negatif,pelayanan ya bagus
"nilai sendiri aja . , ditawarkan pembukan rekening baru dengan dalih pendebetan k perbulan dan bisa masuk ke rening kita lagi , ternyata di pot tiap bulan buat auto debet alians asuransi tanpa di infokan ke customernya , badservice",Maybank KCP Rancaekek,Kabupaten Bandung,1,negatif,"nilai aja . , ditawarkan pembukan rekening dalih pendebetan k perbulan masuk rening , pot auto debet alians asuransi infokan customernya , badservice"
karyawan bank sangat kurang ramah.,Maybank KCP Pasir Kaliki,Kota Bandung,1,negatif,karyawan bank ramah.
sepertinya bangkrut.ga ada kehidupan terlihat tutup.mungkin nasabah banyak yang beralih karna melihat contoh maybank finance yang bobrok dan merugikan.,Maybank KCP Pasir Kaliki,Kota Bandung,1,negatif,bangkrut.ga kehidupan tutup.mungkin nasabah beralih karna contoh maybank finance bobrok merugikan.
"hari ini saya ketemu customer service ibu richi, saya niat buka taka dan sudah menentukan nilainya. tetapi rupanya ibu richi menilai saya tidak mampu dg nilai segitu. dia berkali-kali menawarkan nilai yang jauh lebih kecil. padahal saya sudah tegasin nilai yang ingin saya tempatkan. ketika tanda tangan dia masih belokin ke angka yang jauh lebih kecil. dan ketika selesai dia bilang ""semoga tidak putus ditengah jalan ya bu"". dear ibu richi seperti apapun bentuknya nasabah, sebaiknya tidak perlu menilai dengan asumsi anda",Maybank KCP Surya Sumantri,Kota Bandung,1,negatif,"ketemu customer service richi, niat buka taka menentukan nilainya. richi menilai dg nilai segitu. menawarkan nilai kecil. tegasin nilai tempatkan. tanda tangan belokin angka kecil. selesai bilang ""semoga putus ditengah jalan ya bu"". dear richi apapun bentuknya nasabah, menilai asumsi"
penutupan rekening sekolah anak aja lama sekali. alasan sistem dan penyesuaian data. atasanya juga tidak ramah. padahal semua data sudah jelas dan ada ktp orang tua dan k. ribet sekali. pantas saja naik tingkat ke sekolah sd tidak mengunakan maybank lagi. cukup sekian dan terima kasih deh gak lagi.,Maybank KCP Setiabudi,Kota Bandung,1,negatif,penutupan rekening sekolah anak aja sekali. alasan sistem penyesuaian data. atasanya ramah. data ktp orang tua k. ribet sekali. tingkat sekolah sd mengunakan maybank lagi. sekian terima kasih deh gak lagi.
"pelayanan buruk mau print rekening koran aja nunggu hampir jam lebih sampai tidak jadinya,tapi securtynya ramah dan baik buat securtynya",Maybank KCP Setiabudi,Kota Bandung,1,negatif,"pelayanan buruk print rekening koran aja nunggu jam jadinya,tapi securtynya ramah securtynya"
alamat tidak sesuai,Maybank KCP Taman Kopo Indah,Kabupaten Bandung,1,negatif,alamat sesuai
anak saya sampai di bank menit sebelum tutup tepatnya pkl . karena pas mau ambil uang di atm tidak bisa dan di keterangan tertulis harus ganti kartu tapi ditolak satpam setelah melihat kartu tabunganku. dan suruh datang besok pkl . gila. emosi banget khan. apa maksud?coba kalau kartu yang lain pasti diterima. berarti tabunganku yang diprakarsai pemerintah tidak dihargai.terlalu! selama ini juga tidak pengen kok masuk sana kalau tidak ada masalah. pelayanan yang tidak menyenangkan.,Maybank KCP Taman Kopo Indah,Kabupaten Bandung,1,negatif,anak bank menit tutup tepatnya pkl . pas ambil uang atm keterangan tertulis ganti kartu ditolak satpam kartu tabunganku. suruh besok pkl . gila. emosi banget khan. maksud?coba kartu diterima. tabunganku diprakarsai pemerintah dihargai.terlalu! pengen masuk masalah. pelayanan menyenangkan.
pantes aja. satpamna pikasebeleun. satpam belagu.!,Bank Maybank KCP Ujungberung Bandung,Kota Bandung,1,negatif,pantes aja. satpamna pikasebeleun. satpam belagu.!
"pelayanan ramah, tapi nungunya sampai jam setengah csnya cuma satu",Bank Maybank KCP Ujungberung Bandung,Kota Bandung,2,negatif,"pelayanan ramah, nungunya jam csnya"
pelayanan buruk,Bank Maybank KCP Ujungberung Bandung,Kota Bandung,1,negatif,pelayanan buruk
palayanan busuk,Bank Maybank KCP Ujungberung Bandung,Kota Bandung,1,negatif,palayanan busuk
"nuker uang pecahan baru aja bilang tidak ada eh giliran pekerja sama uni"" tante"" ada , padahal saya nasabah lama , katanya sudah pesenan , haduh kecewa",Bank Maybank KCP Ujungberung Bandung,Kota Bandung,1,negatif,"nuker uang pecahan aja bilang eh giliran pekerja uni"" tante"" , nasabah , pesenan , haduh kecewa"
"kenaoa ya maybank disini pelayananya super duper jelek luar biasa , setoran tunaj loh sampai nunggu sejam di prosesnya heran",Bank Maybank KCP Ujungberung Bandung,Kota Bandung,1,negatif,"kenaoa ya maybank pelayananya super duper jelek , setoran tunaj loh nunggu sejam prosesnya heran"
"lama dan tidak sesuai no antrian ,aku nunggu dr jm sampai tutup ,tp org lain yang d duluin ! trus apa gunanya no antrian",Bank Maybank KCP Ujungberung Bandung,Kota Bandung,1,negatif,"sesuai antrian ,aku nunggu dr jm tutup ,tp org duluin ! trus gunanya antrian"
pelayanan sangat lama tambah csnya hanya satu orang dan pelayananya tidak sesuai no antrian jadi kasian orang yang sudah mengantri dari siang dapet pangilan sore pas mau banknya tutup,Bank Maybank KCP Ujungberung Bandung,Kota Bandung,1,negatif,pelayanan csnya orang pelayananya sesuai antrian kasian orang mengantri siang dapet pangilan sore pas banknya tutup
"sekecewa itu dg pelayanan dicabang ini,selama menjadi nasabah belum prnh bertemu teler yang andai saja ada minus bintang saya kasi minus bintang krna memaksa nasabah harus memakai mu utk bertransaksi sdgkan kebutuhan saya sebagai nasabah harus secara manual",Maybank KC Denpasar,Kota Denpasar,1,negatif,"sekecewa dg pelayanan dicabang ini,selama nasabah prnh bertemu teler andai minus bintang kasi minus bintang krna memaksa nasabah memakai mu utk bertransaksi sdgkan kebutuhan nasabah manual"
"bank besar teler sulit,antrean banyak teler cuman satu ,dulu di sudirman enak transaksi parkiran luas malah tutup,di gatsu parkir gak ada.semoga lebih berbenah dengan pelayanan nasabah",Maybank KC Denpasar,Kota Denpasar,1,negatif,"bank teler sulit,antrean teler cuman ,dulu sudirman enak transaksi parkiran luas tutup,di gatsu parkir gak ada.semoga berbenah pelayanan nasabah"
"layanan sangat lambat, katanya nasabah prioritas tapi fasilitas ekonomis kelas . kalah jauh dibandingkan layanan bank lain. harus evaluasi dan perbaikan kalau mau tetap mengaet nasabah.",Maybank KC Denpasar,Kota Denpasar,1,negatif,"layanan lambat, nasabah prioritas fasilitas ekonomis kelas . kalah dibandingkan layanan bank lain. evaluasi perbaikan mengaet nasabah."
"pelayanan paling lambat. kita hanya menelepon customer care didepan cs, lalu apa tugas customer service di lapangan. saldo terpotong disarankan menungu hari kerja untuk tindak lanjut.",Maybank KC Denpasar,Kota Denpasar,1,negatif,"pelayanan lambat. menelepon customer care didepan cs, tugas customer service lapangan. saldo terpotong disarankan menungu kerja tindak lanjut."
"the worst bank ever. tok , hours to close my bank acount. never again.",Maybank KC Denpasar,Kota Denpasar,1,negatif,"worst bank ever. tok , hours close bank acount. never again."
"antrean customer service lama banget, beda sama yang itu, customer bisa lebih dari menit.",Maybank KC Denpasar,Kota Denpasar,2,negatif,"antrean customer service banget, beda itu, customer menit."
ada counter customer service tapi yang buka hanya .tapi pelayananya mereka sangat lama sekali handel satu customernya . tidak seperti bank yang lainya yang lebih mengutamakan pelayanan customer agak kecewa dengan antre lama sekali padahal nasabahnya tidak banyak,Maybank KC Denpasar,Kota Denpasar,1,negatif,counter customer service buka .tapi pelayananya handel customernya . bank lainya mengutamakan pelayanan customer kecewa antre nasabahnya
"jelek, nasabah yang buka rekening yang melayani rt, costumer yang lain menungu terlalu lama",Maybank KC Denpasar,Kota Denpasar,1,negatif,"jelek, nasabah buka rekening melayani rt, costumer menungu"
i want to open a new usd bank acount and tok hours. there are custumer service but tok hour to proces. at the moment only customer stil waiting. and funy on lunch time just left customer waiting and waiting. so i left for other bank. bad services.,Maybank KC Denpasar,Kota Denpasar,1,negatif,want open new usd bank acount tok hours. custumer service tok hour proces. moment customer stil waiting. funy lunch time left customer waiting waiting. left bank. bad services.
"antri pembukan rekening cukup lama, pdahal antri saja",Maybank KC Denpasar,Kota Denpasar,1,negatif,"antri pembukan rekening lama, pdahal antri"
"teler ada tutup sisa , jadi tau lah gmna nungunya , padahal pagi loh , ada staf tp ya sibuk sama kerjan ya lain. kelihatan agak cuek gt padahal lihat orang antre lebih orang,",Maybank KC Denpasar,Kota Denpasar,2,negatif,"teler tutup sisa , tau gmna nungunya , pagi loh , staf tp ya sibuk kerjan ya lain. cuek gt lihat orang antre orang,"
telernya ada counter tapi yang buka hanya itupun transaksi lamanya minta ampun. padahal ini bukan jam istirahat.,Maybank KC Denpasar,Kota Denpasar,1,negatif,telernya counter buka itupun transaksi ampun. jam istirahat.
"почти все отделы по бали не сответствуют местоположению. те, которые есть закрыты уже в . самый отвратительный банк. ни в банке, ни в интернете нет ни малейшей клиенторикетированости. здесь не будут уважать ни вас, ни ваши деньги.",Maybank KC Denpasar,Kota Denpasar,1,negatif,"почти все отделы по бали не сответствуют местоположению. те, которые есть закрыты уже в . самый отвратительный банк. ни в банке, ни в интернете нет ни малейшей клиенторикетированости. здесь не будут уважать ни вас, ни ваши деньги."
antrian cukup panjang. nasabah sudah menginfkan ke security maunke teler namun antrian malah diberikan ke customer service. alhasil harus menungu dan mengantre lebih lama. minta tolong security lebih sering dirole play oleh servie managernya.,Maybank KC Denpasar,Kota Denpasar,2,negatif,antrian panjang. nasabah menginfkan security maunke teler antrian customer service. alhasil menungu mengantre lama. tolong security dirole play servie managernya.
"mau nyari rekening koran + surat refrensi utk visa aja lama bgt. dr jam . sudah di handle, sampai jam disuruh nunggu katanya surat refrensinya bisa langsung jadi, tau” jam kurang lgsg blg “pejabatnya sudah pulang, jadi suratnya jadi besok” helo?! sudah nunggu jam bilangnya langsung jadi malah skrg disuruh ambil besok. harusnya dr awal bilang kalau suratnya besok baru selesai jadi gak buang” waktu org. setiap ditanya jawabnya tungu., tungu., pelayananya gak banget",Maybank KC Denpasar,Kota Denpasar,1,negatif,"nyari rekening koran + surat refrensi utk visa aja bgt. dr jam . handle, jam disuruh nunggu surat refrensinya langsung jadi, tau” jam lgsg blg “pejabatnya pulang, suratnya besok” helo?! nunggu jam bilangnya langsung skrg disuruh ambil besok. dr bilang suratnya besok selesai gak buang” org. tungu., tungu., pelayananya gak banget"
"rude and grumpy staf. they made us wait and tok our pasports and documents while she went for her lunch break and came back an hour later without procesing anything to just make us wait again. hours since arived at my number stil nothing. we got tired of waiting after hours so we said return our things and leave, gues what, she gave us a big smile and said thank you. first smile of the day because she didn't have to do her job. they like to be paid to do nothing. worst bank service ever. such a shame.",Maybank KC Denpasar,Kota Denpasar,1,negatif,"rude grumpy staf. made us wait tok pasports documents went lunch break came back hour later without procesing anything make us wait again. hours since arived number stil nothing. got tired waiting hours said return things leave, gues what, gave us big smile said thank you. first smile day job. like paid nothing. worst bank service ever. shame."
"saya telfon customer service berkali kali di tidak pernah terhubung, buang-buang waktu dan sumber daya. mengecewakan.",Maybank KC Denpasar,Kota Denpasar,1,negatif,"telfon customer service berkali kali terhubung, buang-buang sumber daya. mengecewakan."
新規の時は全てスムーズに手続きするのに、解約の時は約時間も時間を要した上日本円がないのでインドネシアルピアにチェンジしなければならないと言われ、解約手数料rp.及び日本円解約手数料円そして、為替損をお客様に負担させる。 考えられない銀行 こんな銀行の行く末は,Maybank KC Denpasar,Kota Denpasar,1,negatif,新規の時は全てスムーズに手続きするのに、解約の時は約時間も時間を要した上日本円がないのでインドネシアルピアにチェンジしなければならないと言われ、解約手数料rp.及び日本円解約手数料円そして、為替損をお客様に負担させる。 考えられない銀行 こんな銀行の行く末は
"just like anybody and my friends said, their service is realy bad and they are not even friendly at al, especialy the customer services. the worst bank in indonesia at al.",Maybank KC Denpasar,Kota Denpasar,1,negatif,"like anybody friends said, service realy bad even friendly al, especialy customer services. worst bank indonesia al."
"ternyata maybank memang memiliki reputasi yang buruk sesuai yang dipublikasikan media tv selama brp bulan periode . saya saja berulang kali update data nasabah tidak diupdate, pdhl sudah ke kantor maybank, beberapa email complain pun ada sebagai bukti. hari ini bahkan petugas maybank ada yang mengelak kalau dia satunya petugas wanita bagian kpr dan tidak ada petugas wanita lainya. padahal tahun lalu ada petugas kpr wanita yang juga menghandle pengajuan saya, orang yang berbeda. dan saya tidak mungkin mengada juga kan, karena pastinya terekam ctv? aneh saja mereka bisa mengelak seperti itu dan kepedean ngotot pula. sepertinya bank ini hanya pintar untuk mengelak dan menyangah saja. cukup aneh. saran aja, selama berurusan dengan petugas maybank, usahakan selalu melakukan dokumentasi entah foto petugasnya atau rekam semua pembicaranya agar punya bukti dari pengelakan / penyangahan pihak maybank yang sering terjadi.",Maybank KC Denpasar,Kota Denpasar,1,negatif,"maybank memiliki reputasi buruk sesuai dipublikasikan media tv brp periode . berulang kali update data nasabah diupdate, pdhl kantor maybank, email complain bukti. petugas maybank mengelak satunya petugas wanita kpr petugas wanita lainya. petugas kpr wanita menghandle pengajuan saya, orang berbeda. mengada kan, pastinya terekam ctv? aneh mengelak kepedean ngotot pula. bank pintar mengelak menyangah saja. aneh. saran aja, berurusan petugas maybank, usahakan dokumentasi foto petugasnya rekam pembicaranya bukti pengelakan / penyangahan maybank terjadi."
